ClePrimaire;dateProd;codeINSEE;QuantiteProd;typeProd
;2018-07;28;122;gaz
;2018-08;28;125;gaz
;2018-09;28;117;gaz
;2018-10;28;123;gaz
;2018-11;28;255;gaz
;2018-12;28;242;gaz
;2019-01;28;274;gaz
;2019-02;28;282;gaz
;2019-03;28;279;gaz
;2019-04;28;192;gaz
;2019-05;28;185;gaz
;2019-06;28;140;gaz
;2019-07;28;142;gaz
;2019-08;28;178;gaz
;2019-09;28;148;gaz
;2019-10;28;81;gaz
;2019-11;28;248;gaz
;2019-12;28;290;gaz
;2014-01;32;448;gaz
;2014-02;32;399;gaz
;2014-03;32;395;gaz
;2014-04;32;206;gaz
;2014-05;32;169;gaz
;2014-06;32;166;gaz
;2014-07;32;198;gaz
;2014-08;32;238;gaz
;2014-09;32;208;gaz
;2014-10;32;266;gaz
;2014-11;32;466;gaz
;2014-12;32;520;gaz
;2015-01;32;626;gaz
;2015-02;32;692;gaz
;2015-03;32;585;gaz
;2015-04;32;303;gaz
;2015-05;32;243;gaz
;2015-06;32;192;gaz
;2015-07;32;231;gaz
;2015-08;32;223;gaz
;2015-09;32;343;gaz
;2015-10;32;507;gaz
;2015-11;32;684;gaz
;2015-12;32;578;gaz
;2016-01;32;717;gaz
;2016-02;32;628;gaz
;2016-03;32;656;gaz
;2016-04;32;480;gaz
;2016-05;32;350;gaz
;2016-06;32;328;gaz
;2016-07;32;446;gaz
;2016-08;32;652;gaz
;2016-09;32;882;gaz
;2016-10;32;790;gaz
;2016-11;32;1126;gaz
;2016-12;32;1307;gaz
;2017-01;32;1361;gaz
;2017-02;32;1214;gaz
;2017-03;32;1060;gaz
;2017-04;32;767;gaz
;2017-05;32;534;gaz
;2017-06;32;513;gaz
;2017-07;32;833;gaz
;2017-08;32;592;gaz
;2017-09;32;605;gaz
;2017-10;32;976;gaz
;2017-11;32;1271;gaz
;2017-12;32;1215;gaz
;2018-01;32;702;gaz
;2018-02;32;1134;gaz
;2018-03;32;904;gaz
;2018-04;32;406;gaz
;2018-05;32;273;gaz
;2018-06;32;369;gaz
;2018-07;32;759;gaz
;2018-08;32;786;gaz
;2018-09;32;543;gaz
;2018-10;32;679;gaz
;2018-11;32;1247;gaz
;2018-12;32;980;gaz
;2019-01;32;1390;gaz
;2019-02;32;1089;gaz
;2019-03;32;757;gaz
;2019-04;32;621;gaz
;2019-05;32;412;gaz
;2019-06;32;516;gaz
;2019-07;32;766;gaz
;2019-08;32;669;gaz
;2019-09;32;675;gaz
;2019-10;32;926;gaz
;2019-11;32;1201;gaz
;2019-12;32;914;gaz
;2014-01;44;340;gaz
;2014-02;44;304;gaz
;2014-03;44;232;gaz
;2014-04;44;132;gaz
;2014-05;44;109;gaz
;2014-06;44;142;gaz
;2014-07;44;82;gaz
;2014-08;44;50;gaz
;2014-09;44;173;gaz
;2014-10;44;344;gaz
;2014-11;44;389;gaz
;2014-12;44;509;gaz
;2015-01;44;605;gaz
;2015-02;44;775;gaz
;2015-03;44;455;gaz
;2015-04;44;160;gaz
;2015-05;44;18;gaz
;2015-06;44;14;gaz
;2015-07;44;238;gaz
;2015-08;44;5;gaz
;2015-09;44;242;gaz
;2015-10;44;748;gaz
;2015-11;44;741;gaz
;2015-12;44;600;gaz
;2016-01;44;750;gaz
;2016-02;44;523;gaz
;2016-03;44;657;gaz
;2016-04;44;386;gaz
;2016-05;44;216;gaz
;2016-06;44;336;gaz
;2016-07;44;487;gaz
;2016-08;44;555;gaz
;2016-09;44;977;gaz
;2016-10;44;1081;gaz
;2016-11;44;1113;gaz
;2016-12;44;1321;gaz
;2017-01;44;1348;gaz
;2017-02;44;1074;gaz
;2017-03;44;882;gaz
;2017-04;44;712;gaz
;2017-05;44;577;gaz
;2017-06;44;485;gaz
;2017-07;44;573;gaz
;2017-08;44;398;gaz
;2017-09;44;626;gaz
;2017-10;44;1068;gaz
;2017-11;44;1026;gaz
;2017-12;44;1007;gaz
;2018-01;44;393;gaz
;2018-02;44;949;gaz
;2018-03;44;671;gaz
;2018-04;44;190;gaz
;2018-05;44;68;gaz
;2018-06;44;111;gaz
;2018-07;44;699;gaz
;2018-08;44;627;gaz
;2018-09;44;614;gaz
;2018-10;44;904;gaz
;2018-11;44;1122;gaz
;2018-12;44;744;gaz
;2019-01;44;1145;gaz
;2019-02;44;906;gaz
;2019-03;44;502;gaz
;2019-04;44;548;gaz
;2019-05;44;517;gaz
;2019-06;44;414;gaz
;2019-07;44;789;gaz
;2019-08;44;512;gaz
;2019-09;44;866;gaz
;2019-10;44;882;gaz
;2019-11;44;1118;gaz
;2019-12;44;809;gaz
;2014-01;52;124;gaz
;2014-02;52;103;gaz
;2014-03;52;113;gaz
;2014-04;52;0;gaz
;2014-05;52;0;gaz
;2014-06;52;0;gaz
;2014-07;52;0;gaz
;2014-08;52;0;gaz
;2014-09;52;0;gaz
;2014-10;52;8;gaz
;2014-11;52;131;gaz
;2014-12;52;198;gaz
;2015-01;52;206;gaz
;2015-02;52;241;gaz
;2015-03;52;194;gaz
;2015-04;52;49;gaz
;2015-05;52;0;gaz
;2015-06;52;0;gaz
;2015-07;52;0;gaz
;2015-08;52;0;gaz
;2015-09;52;69;gaz
;2015-10;52;191;gaz
;2015-11;52;247;gaz
;2015-12;52;184;gaz
;2016-01;52;263;gaz
;2016-02;52;216;gaz
;2016-03;52;250;gaz
;2016-04;52;119;gaz
;2016-05;52;0;gaz
;2016-06;52;0;gaz
;2016-07;52;0;gaz
;2016-08;52;0;gaz
;2016-09;52;204;gaz
;2016-10;52;303;gaz
;2016-11;52;340;gaz
;2016-12;52;402;gaz
;2017-01;52;415;gaz
;2017-02;52;342;gaz
;2017-03;52;304;gaz
;2017-04;52;134;gaz
;2017-05;52;32;gaz
;2017-06;52;1;gaz
;2017-07;52;2;gaz
;2017-08;52;26;gaz
;2017-09;52;131;gaz
;2017-10;52;209;gaz
;2017-11;52;360;gaz
;2017-12;52;351;gaz
;2018-01;52;198;gaz
;2018-02;52;349;gaz
;2018-03;52;260;gaz
;2018-04;52;8;gaz
;2018-05;52;-1;gaz
;2018-06;52;16;gaz
;2018-07;52;154;gaz
;2018-08;52;0;gaz
;2018-09;52;0;gaz
;2018-10;52;0;gaz
;2018-11;52;146;gaz
;2018-12;52;247;gaz
;2019-01;52;399;gaz
;2019-02;52;317;gaz
;2019-03;52;205;gaz
;2019-04;52;145;gaz
;2019-05;52;177;gaz
;2019-06;52;89;gaz
;2019-07;52;204;gaz
;2019-08;52;167;gaz
;2019-09;52;215;gaz
;2019-10;52;226;gaz
;2019-11;52;346;gaz
;2019-12;52;291;gaz
;2014-01;53;59;gaz
;2014-02;53;51;gaz
;2014-03;53;56;gaz
;2014-04;53;0;gaz
;2014-05;53;0;gaz
;2014-06;53;0;gaz
;2014-07;53;0;gaz
;2014-08;53;0;gaz
;2014-09;53;0;gaz
;2014-10;53;1;gaz
;2014-11;53;57;gaz
;2014-12;53;76;gaz
;2015-01;53;80;gaz
;2015-02;53;72;gaz
;2015-03;53;79;gaz
;2015-04;53;0;gaz
;2015-05;53;0;gaz
;2015-06;53;0;gaz
;2015-07;53;0;gaz
;2015-08;53;0;gaz
;2015-09;53;0;gaz
;2015-10;53;0;gaz
;2015-11;53;64;gaz
;2015-12;53;100;gaz
;2016-01;53;108;gaz
;2016-02;53;105;gaz
;2016-03;53;112;gaz
;2016-04;53;0;gaz
;2016-05;53;0;gaz
;2016-06;53;0;gaz
;2016-07;53;0;gaz
;2016-08;53;0;gaz
;2016-09;53;0;gaz
;2016-10;53;3;gaz
;2016-11;53;89;gaz
;2016-12;53;140;gaz
;2017-01;53;148;gaz
;2017-02;53;134;gaz
;2017-03;53;147;gaz
;2017-04;53;0;gaz
;2017-05;53;0;gaz
;2017-06;53;0;gaz
;2017-07;53;0;gaz
;2017-08;53;0;gaz
;2017-09;53;0;gaz
;2017-10;53;1;gaz
;2017-11;53;106;gaz
;2017-12;53;163;gaz
;2018-01;53;169;gaz
;2018-02;53;154;gaz
;2018-03;53;169;gaz
;2018-04;53;0;gaz
;2018-05;53;0;gaz
;2018-06;53;0;gaz
;2018-07;53;0;gaz
;2018-08;53;0;gaz
;2018-09;53;0;gaz
;2018-10;53;3;gaz
;2018-11;53;129;gaz
;2018-12;53;164;gaz
;2019-01;53;189;gaz
;2019-02;53;172;gaz
;2019-03;53;184;gaz
;2019-04;53;0;gaz
;2019-05;53;0;gaz
;2019-06;53;0;gaz
;2019-07;53;0;gaz
;2019-08;53;0;gaz
;2019-09;53;0;gaz
;2019-10;53;1;gaz
;2019-11;53;142;gaz
;2019-12;53;171;gaz
;2014-01;75;77;gaz
;2014-02;75;81;gaz
;2014-03;75;85;gaz
;2014-04;75;19;gaz
;2014-05;75;19;gaz
;2014-06;75;16;gaz
;2014-07;75;15;gaz
;2014-08;75;17;gaz
;2014-09;75;15;gaz
;2014-10;75;24;gaz
;2014-11;75;80;gaz
;2014-12;75;91;gaz
;2015-01;75;105;gaz
;2015-02;75;100;gaz
;2015-03;75;98;gaz
;2015-04;75;33;gaz
;2015-05;75;11;gaz
;2015-06;75;10;gaz
;2015-07;75;26;gaz
;2015-08;75;15;gaz
;2015-09;75;27;gaz
;2015-10;75;41;gaz
;2015-11;75;95;gaz
;2015-12;75;93;gaz
;2016-01;75;115;gaz
;2016-02;75;109;gaz
;2016-03;75;104;gaz
;2016-04;75;45;gaz
;2016-05;75;16;gaz
;2016-06;75;17;gaz
;2016-07;75;17;gaz
;2016-08;75;18;gaz
;2016-09;75;13;gaz
;2016-10;75;43;gaz
;2016-11;75;124;gaz
;2016-12;75;166;gaz
;2017-01;75;187;gaz
;2017-02;75;168;gaz
;2017-03;75;175;gaz
;2017-04;75;52;gaz
;2017-05;75;28;gaz
;2017-06;75;24;gaz
;2017-07;75;23;gaz
;2017-08;75;22;gaz
;2017-09;75;21;gaz
;2017-10;75;51;gaz
;2017-11;75;136;gaz
;2017-12;75;141;gaz
;2018-01;75;170;gaz
;2018-02;75;141;gaz
;2018-03;75;127;gaz
;2018-04;75;13;gaz
;2018-05;75;17;gaz
;2018-06;75;16;gaz
;2018-07;75;16;gaz
;2018-08;75;22;gaz
;2018-09;75;21;gaz
;2018-10;75;48;gaz
;2018-11;75;166;gaz
;2018-12;75;158;gaz
;2019-01;75;210;gaz
;2019-02;75;179;gaz
;2019-03;75;159;gaz
;2019-04;75;13;gaz
;2019-05;75;20;gaz
;2019-06;75;19;gaz
;2019-07;75;17;gaz
;2019-08;75;16;gaz
;2019-09;75;16;gaz
;2019-10;75;47;gaz
;2019-11;75;146;gaz
;2019-12;75;143;gaz
;2014-01;76;50;gaz
;2014-02;76;46;gaz
;2014-03;76;51;gaz
;2014-04;76;0;gaz
;2014-05;76;0;gaz
;2014-06;76;0;gaz
;2014-07;76;0;gaz
;2014-08;76;0;gaz
;2014-09;76;0;gaz
;2014-10;76;0;gaz
;2014-11;76;44;gaz
;2014-12;76;49;gaz
;2015-01;76;49;gaz
;2015-02;76;44;gaz
;2015-03;76;46;gaz
;2015-04;76;0;gaz
;2015-05;76;0;gaz
;2015-06;76;0;gaz
;2015-07;76;0;gaz
;2015-08;76;0;gaz
;2015-09;76;0;gaz
;2015-10;76;0;gaz
;2015-11;76;44;gaz
;2015-12;76;46;gaz
;2016-01;76;47;gaz
;2016-02;76;38;gaz
;2016-03;76;43;gaz
;2016-04;76;0;gaz
;2016-05;76;0;gaz
;2016-06;76;0;gaz
;2016-07;76;0;gaz
;2016-08;76;0;gaz
;2016-09;76;0;gaz
;2016-10;76;0;gaz
;2016-11;76;44;gaz
;2016-12;76;48;gaz
;2017-01;76;54;gaz
;2017-02;76;47;gaz
;2017-03;76;45;gaz
;2017-04;76;0;gaz
;2017-05;76;0;gaz
;2017-06;76;0;gaz
;2017-07;76;0;gaz
;2017-08;76;0;gaz
;2017-09;76;0;gaz
;2017-10;76;0;gaz
;2017-11;76;46;gaz
;2017-12;76;61;gaz
;2018-01;76;61;gaz
;2018-02;76;56;gaz
;2018-03;76;56;gaz
;2018-04;76;0;gaz
;2018-05;76;0;gaz
;2018-06;76;0;gaz
;2018-07;76;0;gaz
;2018-08;76;0;gaz
;2018-09;76;0;gaz
;2018-10;76;1;gaz
;2018-11;76;55;gaz
;2018-12;76;65;gaz
;2019-01;76;67;gaz
;2019-02;76;59;gaz
;2019-03;76;56;gaz
;2019-04;76;0;gaz
;2019-05;76;0;gaz
;2019-06;76;0;gaz
;2019-07;76;0;gaz
;2019-08;76;0;gaz
;2019-09;76;0;gaz
;2019-10;76;0;gaz
;2019-11;76;50;gaz
;2019-12;76;65;gaz
;2014-01;84;103;gaz
;2014-02;84;91;gaz
;2014-03;84;104;gaz
;2014-04;84;1;gaz
;2014-05;84;-1;gaz
;2014-06;84;-1;gaz
;2014-07;84;0;gaz
;2014-08;84;-1;gaz
;2014-09;84;3;gaz
;2014-10;84;35;gaz
;2014-11;84;173;gaz
;2014-12;84;202;gaz
;2015-01;84;196;gaz
;2015-02;84;272;gaz
;2015-03;84;200;gaz
;2015-04;84;86;gaz
;2015-05;84;4;gaz
;2015-06;84;5;gaz
;2015-07;84;77;gaz
;2015-08;84;11;gaz
;2015-09;84;86;gaz
;2015-10;84;137;gaz
;2015-11;84;250;gaz
;2015-12;84;209;gaz
;2016-01;84;307;gaz
;2016-02;84;197;gaz
;2016-03;84;251;gaz
;2016-04;84;57;gaz
;2016-05;84;41;gaz
;2016-06;84;72;gaz
;2016-07;84;91;gaz
;2016-08;84;71;gaz
;2016-09;84;147;gaz
;2016-10;84;287;gaz
;2016-11;84;393;gaz
;2016-12;84;441;gaz
;2017-01;84;382;gaz
;2017-02;84;323;gaz
;2017-03;84;268;gaz
;2017-04;84;130;gaz
;2017-05;84;103;gaz
;2017-06;84;3;gaz
;2017-07;84;0;gaz
;2017-08;84;33;gaz
;2017-09;84;69;gaz
;2017-10;84;233;gaz
;2017-11;84;328;gaz
;2017-12;84;289;gaz
;2018-01;84;170;gaz
;2018-02;84;281;gaz
;2018-03;84;192;gaz
;2018-04;84;0;gaz
;2018-05;84;0;gaz
;2018-06;84;1;gaz
;2018-07;84;9;gaz
;2018-08;84;49;gaz
;2018-09;84;39;gaz
;2018-10;84;150;gaz
;2018-11;84;305;gaz
;2018-12;84;228;gaz
;2019-01;84;391;gaz
;2019-02;84;244;gaz
;2019-03;84;151;gaz
;2019-04;84;40;gaz
;2019-05;84;30;gaz
;2019-06;84;70;gaz
;2019-07;84;102;gaz
;2019-08;84;61;gaz
;2019-09;84;149;gaz
;2019-10;84;214;gaz
;2019-11;84;320;gaz
;2019-12;84;254;gaz
;2014-01;93;126;gaz
;2014-02;93;107;gaz
;2014-03;93;82;gaz
;2014-04;93;21;gaz
;2014-05;93;60;gaz
;2014-06;93;13;gaz
;2014-07;93;4;gaz
;2014-08;93;20;gaz
;2014-09;93;3;gaz
;2014-10;93;133;gaz
;2014-11;93;287;gaz
;2014-12;93;446;gaz
;2015-01;93;480;gaz
;2015-02;93;380;gaz
;2015-03;93;287;gaz
;2015-04;93;144;gaz
;2015-05;93;47;gaz
;2015-06;93;66;gaz
;2015-07;93;113;gaz
;2015-08;93;21;gaz
;2015-09;93;148;gaz
;2015-10;93;576;gaz
;2015-11;93;621;gaz
;2015-12;93;497;gaz
;2016-01;93;642;gaz
;2016-02;93;491;gaz
;2016-03;93;560;gaz
;2016-04;93;541;gaz
;2016-05;93;299;gaz
;2016-06;93;301;gaz
;2016-07;93;363;gaz
;2016-08;93;240;gaz
;2016-09;93;711;gaz
;2016-10;93;1051;gaz
;2016-11;93;1055;gaz
;2016-12;93;1107;gaz
;2017-01;93;981;gaz
;2017-02;93;903;gaz
;2017-03;93;887;gaz
;2017-04;93;560;gaz
;2017-05;93;161;gaz
;2017-06;93;247;gaz
;2017-07;93;526;gaz
;2017-08;93;317;gaz
;2017-09;93;560;gaz
;2017-10;93;1068;gaz
;2017-11;93;1147;gaz
;2017-12;93;849;gaz
;2018-01;93;464;gaz
;2018-02;93;970;gaz
;2018-03;93;731;gaz
;2018-04;93;32;gaz
;2018-05;93;40;gaz
;2018-06;93;77;gaz
;2018-07;93;115;gaz
;2018-08;93;187;gaz
;2018-09;93;250;gaz
;2018-10;93;802;gaz
;2018-11;93;1000;gaz
;2018-12;93;747;gaz
;2019-01;93;1152;gaz
;2019-02;93;799;gaz
;2019-03;93;456;gaz
;2019-04;93;407;gaz
;2019-05;93;503;gaz
;2019-06;93;388;gaz
;2019-07;93;602;gaz
;2019-08;93;329;gaz
;2019-09;93;567;gaz
;2019-10;93;603;gaz
;2019-11;93;1012;gaz
;2019-12;93;628;gaz
;2014-01;11;1;hydraulique
;2014-02;11;0;hydraulique
;2014-03;11;4;hydraulique
;2014-04;11;6;hydraulique
;2014-05;11;5;hydraulique
;2014-06;11;3;hydraulique
;2014-07;11;3;hydraulique
;2014-08;11;5;hydraulique
;2014-09;11;4;hydraulique
;2014-10;11;5;hydraulique
;2014-11;11;5;hydraulique
;2014-12;11;4;hydraulique
;2015-01;11;2;hydraulique
;2015-02;11;2;hydraulique
;2015-03;11;4;hydraulique
;2015-04;11;4;hydraulique
;2015-05;11;3;hydraulique
;2015-06;11;5;hydraulique
;2015-07;11;3;hydraulique
;2015-08;11;4;hydraulique
;2015-09;11;5;hydraulique
;2015-10;11;6;hydraulique
;2015-11;11;5;hydraulique
;2015-12;11;7;hydraulique
;2016-01;11;7;hydraulique
;2016-02;11;1;hydraulique
;2016-03;11;3;hydraulique
;2016-04;11;5;hydraulique
;2016-05;11;6;hydraulique
;2016-06;11;0;hydraulique
;2016-07;11;5;hydraulique
;2016-08;11;4;hydraulique
;2016-09;11;4;hydraulique
;2016-10;11;4;hydraulique
;2016-11;11;5;hydraulique
;2016-12;11;7;hydraulique
;2017-01;11;7;hydraulique
;2017-02;11;7;hydraulique
;2017-03;11;4;hydraulique
;2017-04;11;6;hydraulique
;2017-05;11;4;hydraulique
;2017-06;11;3;hydraulique
;2017-07;11;3;hydraulique
;2017-08;11;3;hydraulique
;2017-09;11;3;hydraulique
;2017-10;11;4;hydraulique
;2017-11;11;4;hydraulique
;2017-12;11;4;hydraulique
;2018-01;11;0;hydraulique
;2018-02;11;0;hydraulique
;2018-03;11;0;hydraulique
;2018-04;11;1;hydraulique
;2018-05;11;6;hydraulique
;2018-06;11;5;hydraulique
;2018-07;11;5;hydraulique
;2018-08;11;4;hydraulique
;2018-09;11;3;hydraulique
;2018-10;11;3;hydraulique
;2018-11;11;3;hydraulique
;2018-12;11;6;hydraulique
;2019-01;11;6;hydraulique
;2019-02;11;6;hydraulique
;2019-03;11;7;hydraulique
;2019-04;11;7;hydraulique
;2019-05;11;7;hydraulique
;2019-06;11;4;hydraulique
;2019-07;11;3;hydraulique
;2019-08;11;2;hydraulique
;2019-09;11;3;hydraulique
;2019-10;11;4;hydraulique
;2019-11;11;6;hydraulique
;2019-12;11;3;hydraulique
;2014-01;24;23;hydraulique
;2014-02;24;28;hydraulique
;2014-03;24;20;hydraulique
;2014-04;24;6;hydraulique
;2014-05;24;8;hydraulique
;2014-06;24;3;hydraulique
;2014-07;24;4;hydraulique
;2014-08;24;5;hydraulique
;2014-09;24;2;hydraulique
;2014-10;24;8;hydraulique
;2014-11;24;9;hydraulique
;2014-12;24;17;hydraulique
;2015-01;24;21;hydraulique
;2015-02;24;23;hydraulique
;2015-03;24;23;hydraulique
;2015-04;24;10;hydraulique
;2015-05;24;10;hydraulique
;2015-06;24;2;hydraulique
;2015-07;24;0;hydraulique
;2015-08;24;0;hydraulique
;2015-09;24;0;hydraulique
;2015-10;24;1;hydraulique
;2015-11;24;2;hydraulique
;2015-12;24;1;hydraulique
;2016-01;24;14;hydraulique
;2016-02;24;26;hydraulique
;2016-03;24;20;hydraulique
;2016-04;24;22;hydraulique
;2016-05;24;12;hydraulique
;2016-06;24;17;hydraulique
;2016-07;24;1;hydraulique
;2016-08;24;0;hydraulique
;2016-09;24;0;hydraulique
;2016-10;24;0;hydraulique
;2016-11;24;6;hydraulique
;2016-12;24;3;hydraulique
;2017-01;24;4;hydraulique
;2017-02;24;8;hydraulique
;2017-03;24;20;hydraulique
;2017-04;24;4;hydraulique
;2017-05;24;6;hydraulique
;2017-06;24;3;hydraulique
;2017-07;24;0;hydraulique
;2017-08;24;0;hydraulique
;2017-09;24;3;hydraulique
;2017-10;24;0;hydraulique
;2017-11;24;0;hydraulique
;2017-12;24;14;hydraulique
;2018-01;24;41;hydraulique
;2018-02;24;27;hydraulique
;2018-03;24;21;hydraulique
;2018-04;24;18;hydraulique
;2018-05;24;13;hydraulique
;2018-06;24;12;hydraulique
;2018-07;24;1;hydraulique
;2018-08;24;0;hydraulique
;2018-09;24;0;hydraulique
;2018-10;24;0;hydraulique
;2018-11;24;1;hydraulique
;2018-12;24;3;hydraulique
;2019-01;24;5;hydraulique
;2019-02;24;11;hydraulique
;2019-03;24;9;hydraulique
;2019-04;24;3;hydraulique
;2019-05;24;4;hydraulique
;2019-06;24;2;hydraulique
;2019-07;24;0;hydraulique
;2019-08;24;0;hydraulique
;2019-09;24;0;hydraulique
;2019-10;24;1;hydraulique
;2019-11;24;12;hydraulique
;2019-12;24;32;hydraulique
;2014-01;27;153;hydraulique
;2014-02;27;100;hydraulique
;2014-03;27;83;hydraulique
;2014-04;27;32;hydraulique
;2014-05;27;46;hydraulique
;2014-06;27;18;hydraulique
;2014-07;27;85;hydraulique
;2014-08;27;73;hydraulique
;2014-09;27;66;hydraulique
;2014-10;27;40;hydraulique
;2014-11;27;55;hydraulique
;2014-12;27;70;hydraulique
;2015-01;27;122;hydraulique
;2015-02;27;103;hydraulique
;2015-03;27;94;hydraulique
;2015-04;27;91;hydraulique
;2015-05;27;83;hydraulique
;2015-06;27;26;hydraulique
;2015-07;27;18;hydraulique
;2015-08;27;17;hydraulique
;2015-09;27;49;hydraulique
;2015-10;27;40;hydraulique
;2015-11;27;37;hydraulique
;2015-12;27;57;hydraulique
;2016-01;27;97;hydraulique
;2016-02;27;137;hydraulique
;2016-03;27;108;hydraulique
;2016-04;27;102;hydraulique
;2016-05;27;116;hydraulique
;2016-06;27;133;hydraulique
;2016-07;27;38;hydraulique
;2016-08;27;19;hydraulique
;2016-09;27;51;hydraulique
;2016-10;27;32;hydraulique
;2016-11;27;59;hydraulique
;2016-12;27;53;hydraulique
;2017-01;27;62;hydraulique
;2017-02;27;69;hydraulique
;2017-03;27;97;hydraulique
;2017-04;27;37;hydraulique
;2017-05;27;49;hydraulique
;2017-06;27;29;hydraulique
;2017-07;27;22;hydraulique
;2017-08;27;21;hydraulique
;2017-09;27;59;hydraulique
;2017-10;27;42;hydraulique
;2017-11;27;51;hydraulique
;2017-12;27;104;hydraulique
;2018-01;27;176;hydraulique
;2018-02;27;138;hydraulique
;2018-03;27;120;hydraulique
;2018-04;27;81;hydraulique
;2018-05;27;46;hydraulique
;2018-06;27;61;hydraulique
;2018-07;27;17;hydraulique
;2018-08;27;19;hydraulique
;2018-09;27;60;hydraulique
;2018-10;27;19;hydraulique
;2018-11;27;10;hydraulique
;2018-12;27;72;hydraulique
;2019-01;27;97;hydraulique
;2019-02;27;95;hydraulique
;2019-03;27;114;hydraulique
;2019-04;27;71;hydraulique
;2019-05;27;69;hydraulique
;2019-06;27;37;hydraulique
;2019-07;27;15;hydraulique
;2019-08;27;29;hydraulique
;2019-09;27;37;hydraulique
;2019-10;27;72;hydraulique
;2019-11;27;90;hydraulique
;2019-12;27;144;hydraulique
;2014-01;28;16;hydraulique
;2014-02;28;15;hydraulique
;2014-03;28;16;hydraulique
;2014-04;28;15;hydraulique
;2014-05;28;16;hydraulique
;2014-06;28;11;hydraulique
;2014-07;28;10;hydraulique
;2014-08;28;13;hydraulique
;2014-09;28;10;hydraulique
;2014-10;28;11;hydraulique
;2014-11;28;9;hydraulique
;2014-12;28;9;hydraulique
;2015-01;28;10;hydraulique
;2015-02;28;12;hydraulique
;2015-03;28;14;hydraulique
;2015-04;28;11;hydraulique
;2015-05;28;9;hydraulique
;2015-06;28;10;hydraulique
;2015-07;28;8;hydraulique
;2015-08;28;8;hydraulique
;2015-09;28;8;hydraulique
;2015-10;28;7;hydraulique
;2015-11;28;6;hydraulique
;2015-12;28;8;hydraulique
;2016-01;28;14;hydraulique
;2016-02;28;14;hydraulique
;2016-03;28;14;hydraulique
;2016-04;28;13;hydraulique
;2016-05;28;11;hydraulique
;2016-06;28;3;hydraulique
;2016-07;28;9;hydraulique
;2016-08;28;9;hydraulique
;2016-09;28;9;hydraulique
;2016-10;28;10;hydraulique
;2016-11;28;9;hydraulique
;2016-12;28;10;hydraulique
;2017-01;28;11;hydraulique
;2017-02;28;12;hydraulique
;2017-03;28;13;hydraulique
;2017-04;28;11;hydraulique
;2017-05;28;11;hydraulique
;2017-06;28;7;hydraulique
;2017-07;28;7;hydraulique
;2017-08;28;7;hydraulique
;2017-09;28;9;hydraulique
;2017-10;28;9;hydraulique
;2017-11;28;10;hydraulique
;2017-12;28;14;hydraulique
;2018-01;28;11;hydraulique
;2018-02;28;10;hydraulique
;2018-03;28;11;hydraulique
;2018-04;28;13;hydraulique
;2018-05;28;12;hydraulique
;2018-06;28;11;hydraulique
;2018-07;28;9;hydraulique
;2018-08;28;8;hydraulique
;2018-09;28;8;hydraulique
;2018-10;28;8;hydraulique
;2018-11;28;8;hydraulique
;2018-12;28;13;hydraulique
;2019-01;28;10;hydraulique
;2019-02;28;12;hydraulique
;2019-03;28;12;hydraulique
;2019-04;28;11;hydraulique
;2019-05;28;10;hydraulique
;2019-06;28;8;hydraulique
;2019-07;28;4;hydraulique
;2019-08;28;5;hydraulique
;2019-09;28;5;hydraulique
;2019-10;28;8;hydraulique
;2019-11;28;14;hydraulique
;2019-12;28;12;hydraulique
;2014-01;32;1;hydraulique
;2014-02;32;1;hydraulique
;2014-03;32;1;hydraulique
;2014-04;32;1;hydraulique
;2014-05;32;1;hydraulique
;2014-06;32;0;hydraulique
;2014-07;32;0;hydraulique
;2014-08;32;1;hydraulique
;2014-09;32;0;hydraulique
;2014-10;32;0;hydraulique
;2014-11;32;1;hydraulique
;2014-12;32;1;hydraulique
;2015-01;32;1;hydraulique
;2015-02;32;1;hydraulique
;2015-03;32;1;hydraulique
;2015-04;32;1;hydraulique
;2015-05;32;1;hydraulique
;2015-06;32;0;hydraulique
;2015-07;32;0;hydraulique
;2015-08;32;0;hydraulique
;2015-09;32;0;hydraulique
;2015-10;32;0;hydraulique
;2015-11;32;0;hydraulique
;2015-12;32;1;hydraulique
;2016-01;32;1;hydraulique
;2016-02;32;1;hydraulique
;2016-03;32;1;hydraulique
;2016-04;32;1;hydraulique
;2016-05;32;1;hydraulique
;2016-06;32;1;hydraulique
;2016-07;32;1;hydraulique
;2016-08;32;1;hydraulique
;2016-09;32;0;hydraulique
;2016-10;32;0;hydraulique
;2016-11;32;0;hydraulique
;2016-12;32;0;hydraulique
;2017-01;32;0;hydraulique
;2017-02;32;1;hydraulique
;2017-03;32;1;hydraulique
;2017-04;32;1;hydraulique
;2017-05;32;0;hydraulique
;2017-06;32;0;hydraulique
;2017-07;32;0;hydraulique
;2017-08;32;0;hydraulique
;2017-09;32;0;hydraulique
;2017-10;32;0;hydraulique
;2017-11;32;0;hydraulique
;2017-12;32;1;hydraulique
;2018-01;32;1;hydraulique
;2018-02;32;1;hydraulique
;2018-03;32;1;hydraulique
;2018-04;32;1;hydraulique
;2018-05;32;1;hydraulique
;2018-06;32;1;hydraulique
;2018-07;32;0;hydraulique
;2018-08;32;0;hydraulique
;2018-09;32;0;hydraulique
;2018-10;32;0;hydraulique
;2018-11;32;0;hydraulique
;2018-12;32;1;hydraulique
;2019-01;32;1;hydraulique
;2019-02;32;1;hydraulique
;2019-03;32;1;hydraulique
